LOCAL_AIRPORT_CODE,LOCAL_AIRPORT,AIRLINE_CODE,FLIGHT_NUMBER,FREQUENCY,ARRIVAL_DEPARTURE_FLAG,SOURCE_DESTINATION_CODE,SOURCE_DESTINATION,SCHED_TIME,TIME_ZONE,air_time,Economy,Business
GOI,DABOLIM,I5,1518,1234567,2,HYD,MUMBAI,1755,IST,94,1530,5840
GOI,DABOLIM,I5,1517,2,1,HYD,MUMBAI,1810,IST,95,2780,6430
GOI,DABOLIM,6E,6913,1234567,1,HYD,MUMBAI,2220,IST,96,2770,7910
GOI,DABOLIM,I5,1335,134567,2,BLR,MUMBAI,1910,IST,97,2770,6490
GOI,DABOLIM,I5,774,1234567,2,DEL,MUMBAI,2305,IST,97,1020,7900
GOI,DABOLIM,SG,144,1234567,1,DEL,MUMBAI,1930,IST,98,1290,7890
GOI,DABOLIM,AI,664,1234567,2,BOM,MUMBAI,1520,IST,98,1850,6070
GOI,DABOLIM,UK,864,1234567,2,DEL,MUMBAI,155,IST,98,1230,6800
GOI,DABOLIM,SG,145,1234567,2,DEL,MUMBAI,2000,IST,98,2250,7440
GOI,DABOLIM,SG,488,1234567,1,BOM,MUMBAI,1305,IST,100,2190,5440
GOI,DABOLIM,6E,128,1234567,1,MAA,MUMBAI,620,IST,100,1370,6000
GOI,DABOLIM,I5,1518,2,2,HYD,MUMBAI,1835,IST,100,2090,6230
GOI,DABOLIM,6E,902,2,1,BLR,MUMBAI,2235,IST,101,1200,7110
GOI,DABOLIM,6E,633,1234567,2,CCU,MUMBAI,1500,IST,101,1200,6430
GOI,DABOLIM,I5,799,1234567,2,DEL,MUMBAI,1635,IST,101,1210,7950
GOI,DABOLIM,I5,797,1234567,2,DEL,MUMBAI,1915,IST,101,2680,6930
GOI,DABOLIM,6E,161,7,1,DEL,MUMBAI,1455,IST,103,1860,5080
GOI,DABOLIM,6E,399,1234567,1,DEL,MUMBAI,1820,IST,103,1430,5730
GOI,DABOLIM,6E,162,1234567,2,AMD,MUMBAI,1525,IST,103,1050,6340
GOI,DABOLIM,G8,372,1234567,2,BOM,MUMBAI,1830,IST,103,1130,5240
GOI,DABOLIM,SG,612,1234567,1,BOM,MUMBAI,50,IST,104,1110,5070
GOI,DABOLIM,G8,384,1234567,1,BOM,MUMBAI,2320,IST,104,2670,6550
GOI,DABOLIM,I5,1321,134567,2,BLR,MUMBAI,1700,IST,104,1080,5660
GOI,DABOLIM,AI,664,1234567,2,BOM,MUMBAI,1520,IST,104,1010,7040
GOI,DABOLIM,6E,947,1234567,1,AMD,MUMBAI,45,IST,105,2010,7060
GOI,DABOLIM,6E,5924,1234567,1,BOM,MUMBAI,1405,IST,105,2160,7370
GOI,DABOLIM,6E,161,7,1,DEL,MUMBAI,1455,IST,105,1830,6700
GOI,DABOLIM,6E,245,1234567,1,IDR,MUMBAI,1230,IST,105,1500,7180
GOI,DABOLIM,AI,513,123457,1,PNQ,MUMBAI,1255,IST,105,1260,5300
GOI,DABOLIM,G8,285,134567,1,BLR,MUMBAI,1700,IST,106,2430,6660
GOI,DABOLIM,SG,455,1234567,1,BOM,MUMBAI,1705,IST,106,2320,7900
GOI,DABOLIM,6E,3473,1234567,1,DEL,MUMBAI,1705,IST,106,2580,6340
GOI,DABOLIM,6E,714,134567,2,BLR,MUMBAI,1630,IST,106,2700,5920
GOI,DABOLIM,6E,252,1234567,2,IDR,NETAJI SUBHAS CHANDRA BOSE,1300,IST,106,1020,5690
GOI,DABOLIM,UK,855,67,1,DEL,NETAJI SUBHAS CHANDRA BOSE,1140,IST,107,2310,7780
GOI,DABOLIM,G8,286,134567,2,BLR,NETAJI SUBHAS CHANDRA BOSE,1345,IST,107,2320,7270
GOI,DABOLIM,G8,575,1234567,1,BOM,NETAJI SUBHAS CHANDRA BOSE,610,IST,108,2610,7980
GOI,DABOLIM,9W,2384,1234567,1,BOM,INDIRA GANDHI,1635,IST,108,1540,6960
GOI,DABOLIM,6E,634,1234567,1,CCU,INDIRA GANDHI,1430,IST,108,2300,5200
GOI,DABOLIM,6E,714,134567,2,BLR,INDIRA GANDHI,1630,IST,108,1630,6210
GOI,DABOLIM,6E,281,1234567,2,BLR,INDIRA GANDHI,2000,IST,108,1650,7350
GOI,DABOLIM,AI,480,1234567,2,DEL,INDIRA GANDHI,810,IST,108,2420,5390
GOI,DABOLIM,SG,2789,1234567,1,STV,INDIRA GANDHI,1740,IST,109,1160,7100
GOI,DABOLIM,6E,617,1234567,2,BLR,INDIRA GANDHI,100,IST,109,2690,7580
GOI,DABOLIM,6E,179,6,1,BOM,INDIRA GANDHI,1240,IST,110,1300,5860
GOI,DABOLIM,G8,380,1234567,2,BOM,INDIRA GANDHI,2350,IST,110,2600,7400
GOI,DABOLIM,I5,1328,134567,1,BLR,INDIRA GANDHI,2210,IST,111,1450,5410
GOI,DABOLIM,6E,744,1234567,2,HYD,INDIRA GANDHI,735,IST,112,1100,6590
GOI,DABOLIM,I5,796,1234567,1,DEL,INDIRA GANDHI,1850,IST,113,1120,7390
GOI,DABOLIM,6E,633,1234567,2,CCU,INDIRA GANDHI,1300,IST,113,1360,5230
GOI,DABOLIM,6E,5532,1234567,2,DEL,INDIRA GANDHI,45,IST,114,2910,7280
GOI,DABOLIM,SG,923,123456,1,AMD,INDIRA GANDHI,1630,IST,115,2370,6340
GOI,DABOLIM,SG,3603,1234567,1,HYD,INDIRA GANDHI,1645,IST,115,1460,5720
GOI,DABOLIM,2T,306,1234567,1,HYD,INDIRA GANDHI,1655,IST,115,2810,6460
GOI,DABOLIM,G8,380,1234567,2,BOM,INDIRA GANDHI,2340,IST,116,1540,5530
GOI,DABOLIM,2T,102,1234567,1,HYD,INDIRA GANDHI,1245,IST,117,1410,7480
GOI,DABOLIM,UK,855,7,1,DEL,INDIRA GANDHI,1140,IST,119,1400,5520
GOI,DABOLIM,AI,662,1234567,2,BOM,INDIRA GANDHI,1845,IST,119,2580,7700
GOI,DABOLIM,2T,206,1234567,2,HYD,INDIRA GANDHI,1310,IST,120,1270,5460
GOI,DABOLIM,6E,381,134567,2,HYD,INDIRA GANDHI,1440,IST,120,1300,7660
GOI,DABOLIM,I5,1322,1234567,1,BLR,INDIRA GANDHI,1850,IST,121,1260,7720
GOI,DABOLIM,I5,1329,1234567,2,BLR,INDIRA GANDHI,2225,IST,121,2560,6440
GOI,DABOLIM,6E,724,1234567,2,DEL,INDIRA GANDHI,1735,IST,121,2900,7870
GOI,DABOLIM,UK,868,1234567,2,DEL,INDIRA GANDHI,2155,IST,121,2240,6900
GOI,DABOLIM,I5,1518,2,2,HYD,INDIRA GANDHI,1845,IST,121,2040,6460
GOI,DABOLIM,I5,1334,1234567,1,BLR,INDIRA GANDHI,1835,IST,122,2700,5900
GOI,DABOLIM,2T,315,1234567,2,BLR,INDIRA GANDHI,1720,IST,122,1440,7000
GOI,DABOLIM,9W,472,1234567,1,BOM,INDIRA GANDHI,1400,IST,123,1360,5410
GOI,DABOLIM,6E,5924,1234567,1,BOM,INDIRA GANDHI,1400,IST,124,1550,5290
GOI,DABOLIM,I5,1325,1234567,2,BLR,INDIRA GANDHI,745,IST,124,1740,5810
GOI,DABOLIM,I5,1325,1234567,2,BLR,INDIRA GANDHI,745,IST,124,2950,5900
GOI,DABOLIM,UK,847,1234567,1,DEL,INDIRA GANDHI,1345,IST,125,1000,6370
GOI,DABOLIM,6E,633,1234567,2,CCU,INDIRA GANDHI,1500,IST,125,2060,6060
GOI,DABOLIM,AI,513,123457,1,PNQ,RAJIV GANDHI,1250,IST,126,2090,5920
GOI,DABOLIM,6E,477,1234567,2,BLR,RAJIV GANDHI,805,IST,126,2960,6440
GOI,DABOLIM,9W,621,1234567,2,BOM,RAJIV GANDHI,1835,IST,126,2880,7280
GOI,DABOLIM,G8,254,1234567,2,BLR,RAJIV GANDHI,55,IST,127,1240,6190
GOI,DABOLIM,I5,1325,7,2,BLR,RAJIV GANDHI,715,IST,127,2790,7120
GOI,DABOLIM,I5,778,1234567,2,DEL,RAJIV GANDHI,820,IST,127,1860,7220
GOI,DABOLIM,SG,3106,1234567,2,MAA,RAJIV GANDHI,1705,IST,127,2820,7230
GOI,DABOLIM,G8,384,1234567,1,BOM,RAJIV GANDHI,2310,IST,128,1450,7070
GOI,DABOLIM,SG,171,1234567,1,DEL,RAJIV GANDHI,1405,IST,128,2580,7220
GOI,DABOLIM,SG,516,123457,1,PNQ,RAJIV GANDHI,1330,IST,128,2760,5900
GOI,DABOLIM,I5,1329,134567,2,BLR,RAJIV GANDHI,2235,IST,128,1850,7260
GOI,DABOLIM,9W,627,1234567,2,BOM,RAJIV GANDHI,1435,IST,128,2150,7960
GOI,DABOLIM,SG,487,1234567,2,BOM,RAJIV GANDHI,1735,IST,128,1910,5170
GOI,DABOLIM,6E,5532,1234567,2,DEL,RAJIV GANDHI,50,IST,128,2970,6900
GOI,DABOLIM,UK,884,1234567,2,DEL,RAJIV GANDHI,1420,IST,128,1450,6410
GOI,DABOLIM,9W,441,1234567,1,BOM,RAJIV GANDHI,1805,IST,129,2530,5290
GOI,DABOLIM,UK,865,1234567,1,DEL,RAJIV GANDHI,120,IST,129,1170,6550
GOI,DABOLIM,6E,813,1234567,2,BOM,RAJIV GANDHI,1435,IST,129,2240,7470
GOI,DABOLIM,AI,862,1234567,2,DEL,DEVI AHILY BAI HOLKAR,1410,IST,129,1770,7330
GOI,DABOLIM,I5,774,1234567,2,DEL,DEVI AHILY BAI HOLKAR,2305,IST,129,2060,7980
GOI,DABOLIM,6E,381,2,2,HYD,CHANDIGARH,1445,IST,129,2390,7220
GOI,DABOLIM,I5,1324,7,1,BLR,CHENNAI,650,IST,130,1420,5610
GOI,DABOLIM,6E,902,134567,1,BLR,CHENNAI,2235,IST,130,1730,7030
GOI,DABOLIM,6E,981,1234567,1,BOM,CHENNAI,1705,IST,130,2820,6940
GOI,DABOLIM,AI,479,1234567,1,DEL,CHENNAI,730,IST,130,1900,5490
GOI,DABOLIM,6E,329,1234567,1,DEL,CHENNAI,1340,IST,130,2470,5770
GOI,DABOLIM,I5,1517,134567,1,HYD,PUNE,1730,IST,130,2260,5090
GOI,DABOLIM,6E,617,1234567,2,BLR,PUNE,100,IST,130,1910,5730
GOI,DABOLIM,6E,499,1234567,2,BLR,PUNE,815,IST,130,2030,6550
GOI,DABOLIM,6E,813,1234567,2,BOM,PUNE,1430,IST,131,1770,6940
GOI,DABOLIM,SG,145,1234567,2,DEL,SARAT,2000,IST,131,2690,7660
GOI,DABOLIM,6E,137,1234567,2,MAA,AHMEDABAD,655,IST,131,1470,5730
GOI,DABOLIM,6E,161,123456,1,AMD,AHMEDABAD,1455,IST,132,1880,5650
GOI,DABOLIM,6E,711,134567,1,BOM,AHMEDABAD,1520,IST,132,1390,6940
GOI,DABOLIM,I5,1517,1234567,1,HYD,AHMEDABAD,1730,IST,132,1030,6900
GOI,DABOLIM,9W,435,1234567,2,BOM,AHMEDABAD,1835,IST,132,1190,7720
GOI,DABOLIM,6E,724,1234567,2,DEL,AHMEDABAD,1750,IST,132,2920,5640
GOI,DABOLIM,G8,575,1234567,1,BOM,AHMEDABAD,615,IST,133,2090,6150
GOI,DABOLIM,6E,743,1234567,1,HYD,AHMEDABAD,710,IST,133,1850,7430
GOI,DABOLIM,6E,633,1234567,2,CCU,BENGALURU,1500,IST,133,2480,7240
GOI,DABOLIM,I5,797,1234567,2,DEL,BENGALURU,1925,IST,133,1050,5860
GOI,DABOLIM,SG,923,7,1,AMD,BENGALURU,735,IST,134,2370,7060
GOI,DABOLIM,I5,1322,1234567,1,BLR,BENGALURU,1640,IST,134,2680,5600
GOI,DABOLIM,6E,582,1234567,1,DEL,BENGALURU,2130,IST,134,2820,6150
GOI,DABOLIM,SG,517,123457,2,PNQ,BENGALURU,1400,IST,134,2420,6360
GOI,DABOLIM,2T,309,1234567,1,BLR,BENGALURU,2055,IST,135,1420,6040
GOI,DABOLIM,SG,488,1234567,1,BOM,BENGALURU,1300,IST,135,2420,6100
GOI,DABOLIM,AI,661,1234567,1,BOM,BENGALURU,1800,IST,135,2710,7970
GOI,DABOLIM,I5,775,1234567,1,DEL,BENGALURU,1450,IST,135,1880,5920
GOI,DABOLIM,6E,341,1234567,1,DEL,BENGALURU,2125,IST,135,1930,6200
GOI,DABOLIM,6E,245,1234567,1,IDR,BENGALURU,1230,IST,135,2800,5600
GOI,DABOLIM,I5,1324,1234567,1,BLR,BENGALURU,720,IST,136,1320,5570
GOI,DABOLIM,G8,372,12567,2,BOM,BENGALURU,1815,IST,136,2950,6250
GOI,DABOLIM,6E,194,1234567,1,BLR,BENGALURU,735,IST,137,1120,5840
GOI,DABOLIM,I5,773,1234567,1,DEL,BENGALURU,2240,IST,137,2010,6380
GOI,DABOLIM,I5,1335,1234567,2,BLR,BENGALURU,1900,IST,137,1220,6340
GOI,DABOLIM,9W,951,134567,1,BLR,BENGALURU,1430,IST,138,2070,5520
GOI,DABOLIM,9W,441,1234567,1,BOM,BENGALURU,1805,IST,138,1380,7260
GOI,DABOLIM,6E,468,1234567,2,BOM,BENGALURU,1745,IST,138,1450,7700
GOI,DABOLIM,6E,505,1234567,1,DEL,BENGALURU,15,IST,139,2190,6290
GOI,DABOLIM,6E,345,134567,1,BLR,BENGALURU,1405,IST,140,1570,5390
GOI,DABOLIM,6E,711,134567,1,BOM,BENGALURU,1515,IST,140,1030,7980
GOI,DABOLIM,I5,796,1234567,1,DEL,BENGALURU,1900,IST,140,2540,5470
GOI,DABOLIM,I5,1517,2,1,HYD,BENGALURU,1820,IST,140,2860,7350
GOI,DABOLIM,I5,1325,123456,2,BLR,BENGALURU,750,IST,140,1340,7980
GOI,DABOLIM,6E,419,1234567,1,BOM,BENGALURU,1640,IST,141,1910,7470
GOI,DABOLIM,6E,6236,1234567,1,BLR,BENGALURU,30,IST,142,1840,7610
GOI,DABOLIM,I5,1322,134567,1,BLR,BENGALURU,1635,IST,142,2090,6820
GOI,DABOLIM,6E,352,1234567,2,IXC,BENGALURU,1905,IST,142,2810,5730
GOI,DABOLIM,SG,516,123457,1,PNQ,BENGALURU,1330,IST,143,2790,6420
GOI,DABOLIM,9W,627,1234567,2,BOM,BENGALURU,1430,IST,143,1800,6860
GOI,DABOLIM,G8,371,1234567,1,BOM,BENGALURU,1755,IST,144,2930,5590
GOI,DABOLIM,6E,179,123457,1,BOM,BENGALURU,1235,IST,145,2480,6110
GOI,DABOLIM,SG,3603,1234567,1,HYD,BENGALURU,1645,IST,145,2270,5520
GOI,DABOLIM,6E,981,1234567,1,BOM,BENGALURU,1715,IST,147,2870,6880
GOI,DABOLIM,6E,714,134567,2,BLR,MUMBAI,1630,IST,147,1410,7370
GOI,DABOLIM,AI,683,1234567,1,BOM,MUMBAI,2220,IST,148,1030,7460
GOI,DABOLIM,SG,144,1234567,1,DEL,MUMBAI,1930,IST,149,1990,6960
GOI,DABOLIM,6E,6386,1234567,2,DEL,MUMBAI,1850,IST,149,2210,6730
GOI,DABOLIM,I5,1324,123456,1,BLR,MUMBAI,725,IST,150,2730,5940
GOI,DABOLIM,SG,3105,1234567,1,MAA,MUMBAI,1315,IST,150,2460,5690
GOI,DABOLIM,G8,141,1234567,1,BOM,MUMBAI,1235,IST,152,1570,5990
GOI,DABOLIM,6E,948,1234567,2,AMD,MUMBAI,115,IST,153,2110,5550
GOI,DABOLIM,I5,1336,13457,1,BLR,MUMBAI,2245,IST,159,1310,6870
GOI,DABOLIM,G8,285,1234567,2,DEL,MUMBAI,1730,IST,161,2550,7720
GOI,DABOLIM,SG,454,1234567,2,BOM,MUMBAI,1330,IST,162,1930,6060
GOI,DABOLIM,UK,856,6,2,DEL,MUMBAI,1215,IST,165,2500,5990
GOI,DABOLIM,6E,633,1234567,2,CCU,MUMBAI,1300,IST,168,1380,5950
GOI,DABOLIM,I5,1335,2,2,BLR,MUMBAI,1910,IST,180,1880,6030
GOI,DABOLIM,6E,252,1234567,2,IDR,MUMBAI,1300,IST,181,1440,7170
GOI,DABOLIM,6E,505,1234567,1,DEL,MUMBAI,20,IST,185,1250,7920
GOI,DABOLIM,6E,988,1234567,1,HYD,MUMBAI,2235,IST,185,1260,5080
GOI,DABOLIM,SG,454,1234567,2,BOM,MUMBAI,1330,IST,185,1770,6060
GOI,DABOLIM,I5,1321,2,2,BLR,MUMBAI,1700,IST,186,2330,7440
GOI,DABOLIM,I5,1329,1234567,2,BLR,MUMBAI,2230,IST,186,1110,5480
GOI,DABOLIM,6E,161,123456,1,AMD,MUMBAI,1455,IST,188,1180,5140
GOI,DABOLIM,9W,479,1234567,1,BOM,MUMBAI,635,IST,188,1780,6820
GOI,DABOLIM,I5,779,1234567,1,DEL,MUMBAI,800,IST,191,1740,6400
GOI,DABOLIM,6E,222,1234567,1,DEL,MUMBAI,1720,IST,191,1200,6570
GOI,DABOLIM,9W,496,1234567,2,BOM,MUMBAI,705,IST,191,1900,6050
GOI,DABOLIM,6E,712,134567,2,BOM,MUMBAI,1445,IST,191,2890,5130
GOI,DABOLIM,6E,329,1234567,1,DEL,MUMBAI,1340,IST,193,2510,7040
GOI,DABOLIM,6E,252,1234567,2,IDR,MUMBAI,1500,IST,195,2530,6780
GOI,DABOLIM,9W,475,1234567,1,BOM,MUMBAI,1245,IST,196,2290,7320
GOI,DABOLIM,G8,286,1234567,1,DEL,MUMBAI,1315,IST,196,1290,7960
GOI,DABOLIM,G8,286,1234567,2,BLR,MUMBAI,1405,IST,197,1210,7420
GOI,DABOLIM,9W,496,1234567,2,BOM,MUMBAI,705,IST,197,1690,7040
GOI,DABOLIM,9W,476,1234567,2,BOM,MUMBAI,1315,IST,197,2370,5530
GOI,DABOLIM,SG,923,123456,1,AMD,MUMBAI,1630,IST,198,1060,5720
GOI,DABOLIM,9W,446,1234567,1,BOM,MUMBAI,340,IST,198,1760,7070
GOI,DABOLIM,6E,419,1234567,1,BOM,MUMBAI,1640,IST,198,1040,5760
GOI,DABOLIM,6E,418,1234567,2,BOM,MUMBAI,1710,IST,198,2110,5530
GOI,DABOLIM,9W,479,1234567,1,BOM,MUMBAI,635,IST,199,1190,5630
GOI,DABOLIM,G8,381,1234567,2,BOM,MUMBAI,640,IST,200,2990,7810
GOI,DABOLIM,SG,2790,1234567,2,STV,MUMBAI,1805,IST,200,2750,7610
GOI,DABOLIM,9W,952,134567,2,BLR,MUMBAI,1500,IST,201,3330,9990
GOI,DABOLIM,AI,662,1234567,2,BOM,MUMBAI,1845,IST,201,4240,10540
GOI,DABOLIM,SG,3604,1234567,2,HYD,MUMBAI,1335,IST,201,4440,8120
GOI,DABOLIM,9W,475,1234567,1,BOM,MUMBAI,1240,IST,202,4540,10200
GOI,DABOLIM,AI,663,1234567,1,BOM,MUMBAI,1445,IST,203,3940,9510
GOI,DABOLIM,6E,345,134567,1,MAA,MUMBAI,1405,IST,203,3660,9790
GOI,DABOLIM,6E,418,1234567,2,BOM,MUMBAI,1710,IST,203,3000,9540
GOI,DABOLIM,2T,309,1234567,2,HYD,MUMBAI,2120,IST,203,4190,10310
GOI,DABOLIM,I5,1334,2,1,BLR,NETAJI SUBHAS CHANDRA BOSE,1845,IST,204,3170,8230
GOI,DABOLIM,9W,982,1234567,2,BOM,NETAJI SUBHAS CHANDRA BOSE,1500,IST,204,3030,10810
GOI,DABOLIM,I5,1518,134567,2,HYD,NETAJI SUBHAS CHANDRA BOSE,1755,IST,204,4830,9240
GOI,DABOLIM,G8,372,1234567,2,BOM,NETAJI SUBHAS CHANDRA BOSE,1830,IST,205,3450,9000
GOI,DABOLIM,6E,634,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1430,IST,206,4770,8130
GOI,DABOLIM,UK,847,1234567,1,DEL,NETAJI SUBHAS CHANDRA BOSE,1345,IST,206,3940,8040
GOI,DABOLIM,6E,634,1234567,1,CCU,INDIRA GANDHI,1430,IST,208,4090,9140
GOI,DABOLIM,UK,855,6,1,DEL,INDIRA GANDHI,1140,IST,208,3320,9380
GOI,DABOLIM,G8,371,12567,1,BOM,INDIRA GANDHI,1745,IST,211,4940,8530
GOI,DABOLIM,SG,487,1234567,2,BOM,INDIRA GANDHI,1735,IST,211,4610,8990
GOI,DABOLIM,SG,172,1234567,2,DEL,INDIRA GANDHI,1435,IST,212,3820,8610
GOI,DABOLIM,6E,634,1234567,1,CCU,INDIRA GANDHI,1430,IST,213,4360,9300
GOI,DABOLIM,SG,172,1234567,2,DEL,INDIRA GANDHI,1435,IST,217,3880,10340
GOI,DABOLIM,6E,179,1234567,1,BOM,INDIRA GANDHI,1240,IST,219,4420,9850
GOI,DABOLIM,6E,5097,123457,2,BOM,INDIRA GANDHI,1305,IST,219,3390,8050
GOI,DABOLIM,6E,813,1234567,2,BOM,INDIRA GANDHI,1435,IST,219,4180,10180
GOI,DABOLIM,6E,332,1234567,2,DEL,INDIRA GANDHI,1410,IST,219,4080,9190
GOI,DABOLIM,9W,446,2,1,BOM,INDIRA GANDHI,345,IST,220,3950,9660
GOI,DABOLIM,G8,285,1234567,1,BLR,INDIRA GANDHI,1700,IST,221,3360,8330
GOI,DABOLIM,I5,1328,1234567,1,BLR,INDIRA GANDHI,2200,IST,221,4370,10520
GOI,DABOLIM,6E,711,134567,1,BOM,INDIRA GANDHI,1520,IST,221,4260,8430
GOI,DABOLIM,G8,478,1234567,2,BOM,INDIRA GANDHI,1310,IST,221,3630,10080
GOI,DABOLIM,6E,259,1234567,2,HYD,INDIRA GANDHI,2305,IST,222,4000,8640
GOI,DABOLIM,I5,779,1234567,1,DEL,INDIRA GANDHI,755,IST,224,3900,8260
GOI,DABOLIM,I5,1334,134567,1,BLR,INDIRA GANDHI,1845,IST,227,4860,9570
GOI,DABOLIM,6E,345,134567,1,BLR,INDIRA GANDHI,1410,IST,229,4470,9940
GOI,DABOLIM,I5,1322,2,1,BLR,INDIRA GANDHI,1635,IST,229,4920,10330
GOI,DABOLIM,I5,1518,134567,2,HYD,INDIRA GANDHI,1755,IST,236,3790,10990
GOI,DABOLIM,G8,478,1234567,2,BOM,INDIRA GANDHI,1305,IST,239,4200,10490
GOI,DABOLIM,AI,684,1234567,2,BOM,INDIRA GANDHI,700,IST,241,3080,9550
GOI,DABOLIM,6E,711,134567,1,BOM,INDIRA GANDHI,1520,IST,242,3140,8120
GOI,DABOLIM,9W,2385,1234567,2,BOM,INDIRA GANDHI,1705,IST,242,4100,8040
GOI,DABOLIM,SG,611,1234567,2,BOM,INDIRA GANDHI,545,IST,243,4020,10420
GOI,DABOLIM,2T,309,1234567,1,BLR,INDIRA GANDHI,2055,IST,247,4020,10740
GOI,DABOLIM,6E,5924,1234567,1,BOM,INDIRA GANDHI,1405,IST,248,3590,9890
GOI,DABOLIM,G8,381,1234567,2,BOM,INDIRA GANDHI,645,IST,248,4980,9670
GOI,DABOLIM,6E,744,1234567,2,HYD,INDIRA GANDHI,740,IST,255,3370,9170
GOI,DABOLIM,6E,381,134567,2,HYD,INDIRA GANDHI,1435,IST,255,4150,10940
GOI,DABOLIM,SG,455,1234567,1,BOM,INDIRA GANDHI,1705,IST,263,4240,8230
GOI,DABOLIM,SG,3604,1234567,2,HYD,INDIRA GANDHI,1335,IST,263,3860,8350
GOI,DABOLIM,G8,141,1234567,1,BOM,INDIRA GANDHI,1235,IST,264,3470,8480
GOI,DABOLIM,AI,663,1234567,1,BOM,RAJIV GANDHI,1445,IST,267,3070,10300
GOI,DABOLIM,SG,3106,1234567,2,MAA,RAJIV GANDHI,1705,IST,267,3150,10920
GOI,DABOLIM,S2,4374,134567,2,BOM,RAJIV GANDHI,430,IST,270,3920,8940
GOI,DABOLIM,9W,479,1234567,1,BOM,RAJIV GANDHI,635,IST,273,4180,8440
GOI,DABOLIM,SG,171,1234567,1,DEL,RAJIV GANDHI,1405,IST,273,3530,10240
GOI,DABOLIM,I5,1321,1234567,2,BLR,RAJIV GANDHI,1915,IST,273,4670,10410
GOI,DABOLIM,6E,285,2,2,BLR,RAJIV GANDHI,2305,IST,275,4460,8480
GOI,DABOLIM,AI,514,123457,2,PNQ,RAJIV GANDHI,1320,IST,275,4880,10840
GOI,DABOLIM,9W,2374,2,2,BOM,RAJIV GANDHI,435,IST,278,4510,10630
GOI,DABOLIM,I5,778,1234567,2,DEL,RAJIV GANDHI,825,IST,279,4650,9370
GOI,DABOLIM,9W,496,1234567,2,BOM,RAJIV GANDHI,705,IST,281,3530,10850
GOI,DABOLIM,9W,476,1234567,2,BOM,RAJIV GANDHI,1310,IST,282,3240,8820
GOI,DABOLIM,UK,856,67,2,DEL,RAJIV GANDHI,1215,IST,283,3980,9920
GOI,DABOLIM,G8,281,1234567,2,HYD,RAJIV GANDHI,1345,IST,285,3570,8510
GOI,DABOLIM,G8,371,1234567,1,BOM,RAJIV GANDHI,1755,IST,287,4660,8520
GOI,DABOLIM,6E,285,134567,2,BLR,RAJIV GANDHI,2305,IST,290,4440,9900
GOI,DABOLIM,6E,332,1234567,2,DEL,RAJIV GANDHI,1410,IST,298,4460,10830
GOI,DABOLIM,I5,1337,13457,2,BLR,RAJIV GANDHI,2310,IST,306,5450,11060
GOI,DABOLIM,6E,336,1234567,2,DEL,RAJIV GANDHI,2200,IST,308,5360,11510
GOI,DABOLIM,I5,799,1234567,2,DEL,RAJIV GANDHI,1630,IST,312,5720,12890
GOI,DABOLIM,AI,514,123457,2,PNQ,DEVI AHILY BAI HOLKAR,1325,IST,313,6850,11770
GOI,DABOLIM,G8,253,1234567,1,BLR,DEVI AHILY BAI HOLKAR,25,IST,315,6490,11280
GOI,DABOLIM,G8,282,1234567,1,HYD,DEVI AHILY BAI HOLKAR,1700,IST,322,5540,11630
GOI,DABOLIM,6E,5097,1234567,2,BOM,CHANDIGARH,1315,IST,324,6140,12140
GOI,DABOLIM,6E,128,1234567,1,MAA,CHENNAI,620,IST,325,6010,11820
GOI,DABOLIM,UK,867,1234567,1,DEL,CHENNAI,2120,IST,329,6170,11340
GOI,DABOLIM,6E,351,1234567,1,IXC,CHENNAI,1835,IST,331,6720,12290
GOI,DABOLIM,6E,905,1234567,1,HYD,CHENNAI,1415,IST,335,5900,11040
GOI,DABOLIM,6E,137,1234567,2,MAA,PUNE,650,IST,340,6310,11840
GOI,DABOLIM,6E,292,1234567,2,CCU,PUNE,1500,IST,346,6150,11480
GOI,DABOLIM,I5,776,1234567,2,DEL,PUNE,1515,IST,352,6770,11180
GOI,DABOLIM,SG,517,123457,2,PNQ,PUNE,1400,IST,361,5020,11870
GOI,DABOLIM,6E,259,1234567,2,HYD,SARAT,2250,IST,362,5150,11160
GWL,GWALIOR,9I,628,357,1,DEL,INDIRA GANDHI,1145,IST,116,2710,7650
GWL,GWALIOR,9I,627,357,2,DEL,INDIRA GANDHI,1345,IST,125,2840,6160
GWL,GWALIOR,9W,2623,1234567,2,DEL,DEVI AHILY BAI HOLKAR,1345,IST,133,1570,7700
GWL,GWALIOR,9W,2353,1234567,1,DEL,INDIRA GANDHI,1320,IST,158,2920,6720
GWL,GWALIOR,9I,627,357,1,IDR,INDIRA GANDHI,1315,IST,236,3130,9970
GWL,GWALIOR,9I,628,357,2,IDR,DEVI AHILY BAI HOLKAR,1215,IST,236,3890,9950
HBX,HUBLI,9I,510,1234567,2,BLR,BENGALURU,1725,IST,138,1960,5590
HBX,HUBLI,9I,509,1234567,1,BLR,BENGALURU,1655,IST,265,4350,10790
HJR,KHAJURAHO,9W,2424,1234567,2,VNS,AGRA,1420,IST,99,2680,6700
HJR,KHAJURAHO,AI,406,136,1,AGR,AGRA,1440,IST,105,1990,7450
HJR,KHAJURAHO,AI,405,136,2,VNS,INDIRA GANDHI,1515,IST,126,1080,7440
HJR,KHAJURAHO,9W,2423,123457,1,DEL,INDIRA GANDHI,1650,IST,128,1170,7970
