LOCAL_AIRPORT_CODE,LOCAL_AIRPORT,AIRLINE_CODE,FLIGHT_NUMBER,FREQUENCY,ARRIVAL_DEPARTURE_FLAG,SOURCE_DESTINATION_CODE,SOURCE_DESTINATION,SCHED_TIME,TIME_ZONE,air_time,Economy,Business,X,train_number,Train Name,SEQ,Arrival time,departure_time,Distance,Source Station,Source Station Name,Dest Station Code,Dest station_name,DAY,SL,1A,2A,3A
HYD,RAJIV GANDHI,6E,872,1234567,2,MAA,INDIRA GANDHI,500,IST,181,2040,7110,x,40045,MSB-TBM EMU,10,10:33:00,10:34:00,15,MSB,CHENNAI BEACH,GDY,GUINDY,1234567,230,370,830,1050
HYD,RAJIV GANDHI,6E,7115,1234567,1,TIR,INDIRA GANDHI,1850,IST,182,1910,5080,x,40045,MSB-TBM EMU,11,10:36:00,10:37:00,17,MSB,CHENNAI BEACH,STM,ST. THOMAS M,1234567,280,580,780,950
HYD,RAJIV GANDHI,SG,1004,1234567,1,VGA,INDIRA GANDHI,920,IST,182,2270,5690,x,40045,MSB-TBM EMU,12,10:39:00,10:40:00,19,MSB,CHENNAI BEACH,PZA,PALAVANTHANG,1234567,110,400,790,1040
HYD,RAJIV GANDHI,6E,7118,1234567,2,RJA,INDIRA GANDHI,705,IST,182,1490,7040,x,40045,MSB-TBM EMU,13,10:42:00,10:43:00,20,MSB,CHENNAI BEACH,MN,MINAMBAKKAM,1234567,270,470,670,1060
HYD,RAJIV GANDHI,6E,767,1234567,1,DEL,INDIRA GANDHI,50,IST,183,1410,5970,x,40045,MSB-TBM EMU,14,10:44:00,10:45:00,21,MSB,CHENNAI BEACH,TLM,TIRUSULAM,1234567,250,350,680,910
HYD,RAJIV GANDHI,UK,829,67,1,DEL,INDIRA GANDHI,950,IST,183,1980,7870,x,40045,MSB-TBM EMU,15,10:47:00,10:48:00,23,MSB,CHENNAI BEACH,PV,PALLAVARAM,357,130,500,650,990
HYD,RAJIV GANDHI,6E,635,1234567,1,DEL,INDIRA GANDHI,2250,IST,183,2500,7250,x,40045,MSB-TBM EMU,16,10:50:00,10:51:00,25,MSB,CHENNAI BEACH,CMP,CHROMEPET,357,240,420,750,1080
HYD,RAJIV GANDHI,9W,2602,134567,2,BOM,INDIRA GANDHI,1505,IST,183,1390,7630,x,40045,MSB-TBM EMU,17,10:53:00,10:54:00,27,MSB,CHENNAI BEACH,TBMS,TAMBARAM SAN,1234567,250,300,840,940
HYD,RAJIV GANDHI,AI,618,1234567,2,BOM,INDIRA GANDHI,1700,IST,183,2110,5130,x,40045,MSB-TBM EMU,18,11:03:00,11:03:00,29,MSB,CHENNAI BEACH,TBM,TAMBARAM,1234567,290,330,750,920
HYD,RAJIV GANDHI,SG,1071,1234567,2,IXE,INDIRA GANDHI,1300,IST,183,1580,7430,x,40047,MSB-TBM EMU,2,10:23:00,10:24:00,1,MSB,CHENNAI BEACH,MSF,CHENNAI FORT,1234567,270,550,690,900
HYD,RAJIV GANDHI,G8,425,1234567,1,DEL,INDIRA GANDHI,735,IST,184,2050,6000,x,40047,MSB-TBM EMU,3,10:26:00,10:27:00,2,MSB,CHENNAI BEACH,MPK,CHENNAI PARK,1234567,160,430,850,940
HYD,RAJIV GANDHI,9W,2821,1234567,1,PNQ,INDIRA GANDHI,1955,IST,184,1360,6990,x,40047,MSB-TBM EMU,4,10:29:00,10:30:00,3,MSB,CHENNAI BEACH,MS,CHENNAI EGMO,1234567,290,480,660,940
HYD,RAJIV GANDHI,SG,968,1234567,2,CCU,INDIRA GANDHI,1255,IST,184,1570,6440,x,40047,MSB-TBM EMU,5,10:32:00,10:33:00,5,MSB,CHENNAI BEACH,MSC,CHENNAI CHET,1234567,200,410,880,1010
HYD,RAJIV GANDHI,SG,512,134567,1,COK,INDIRA GANDHI,1800,IST,185,2720,5990,x,40047,MSB-TBM EMU,6,10:35:00,10:36:00,7,MSB,CHENNAI BEACH,NBK,NUNGAMBAKKAM,1234567,180,560,720,1020
HYD,RAJIV GANDHI,I5,1518,134567,1,GOI,INDIRA GANDHI,1915,IST,185,2100,6120,x,40047,MSB-TBM EMU,7,10:37:00,10:38:00,9,MSB,CHENNAI BEACH,MKK,KODAMBAKKAM,1234567,280,320,700,1050
HYD,RAJIV GANDHI,SG,832,1234567,1,PAT,INDIRA GANDHI,2050,IST,185,2280,6470,x,40047,MSB-TBM EMU,8,10:39:00,10:40:00,11,MSB,CHENNAI BEACH,MBM,MAMBALAM,1234567,240,360,670,960
HYD,RAJIV GANDHI,AI,515,1234567,2,BLR,INDIRA GANDHI,630,IST,185,1700,7300,x,40047,MSB-TBM EMU,9,10:42:00,10:43:00,13,MSB,CHENNAI BEACH,SP,SAIDAPET,57,160,650,680,1000
HYD,RAJIV GANDHI,6E,6913,1234567,2,GOI,INDIRA GANDHI,2100,IST,185,2890,5860,x,40047,MSB-TBM EMU,10,10:45:00,10:46:00,15,MSB,CHENNAI BEACH,GDY,GUINDY,1234567,230,470,680,920
HYD,RAJIV GANDHI,2T,106,134567,2,TIR,INDIRA GANDHI,1940,IST,185,2340,5180,x,40047,MSB-TBM EMU,11,10:48:00,10:49:00,17,MSB,CHENNAI BEACH,STM,ST. THOMAS M,1234567,230,570,860,1010
HYD,RAJIV GANDHI,6E,744,1234567,1,GOI,INDIRA GANDHI,850,IST,186,2020,5930,x,40047,MSB-TBM EMU,12,10:51:00,10:52:00,19,MSB,CHENNAI BEACH,PZA,PALAVANTHANG,1234567,110,570,850,1100
HYD,RAJIV GANDHI,6E,6151,1234567,1,JAI,INDIRA GANDHI,805,IST,186,2790,6080,x,40047,MSB-TBM EMU,13,10:54:00,10:55:00,20,MSB,CHENNAI BEACH,MN,MINAMBAKKAM,1234567,110,550,700,1000
HYD,RAJIV GANDHI,6E,118,1234567,2,PNQ,INDIRA GANDHI,2155,IST,186,2130,5780,x,40047,MSB-TBM EMU,14,10:56:00,10:57:00,21,MSB,CHENNAI BEACH,TLM,TIRUSULAM,1234567,150,450,750,930
HYD,RAJIV GANDHI,2T,317,1234567,2,TIR,INDIRA GANDHI,1155,IST,186,2200,5520,x,40047,MSB-TBM EMU,15,10:59:00,11:00:00,23,MSB,CHENNAI BEACH,PV,PALLAVARAM,1234567,180,620,740,1050
HYD,RAJIV GANDHI,I5,1530,2,1,COK,INDIRA GANDHI,2310,IST,187,2670,5030,x,40047,MSB-TBM EMU,16,11:02:00,11:03:00,25,MSB,CHENNAI BEACH,CMP,CHROMEPET,1234567,190,550,680,1070
HYD,RAJIV GANDHI,6E,496,1234567,1,IDR,INDIRA GANDHI,1405,IST,187,2480,7700,x,40047,MSB-TBM EMU,17,11:05:00,11:06:00,27,MSB,CHENNAI BEACH,TBMS,TAMBARAM SAN,1234567,270,350,690,920
HYD,RAJIV GANDHI,SG,3707,123457,1,MAA,INDIRA GANDHI,2225,IST,187,1370,6240,x,40047,MSB-TBM EMU,18,11:15:00,11:15:00,29,MSB,CHENNAI BEACH,TBM,TAMBARAM,1234567,150,480,830,990
HYD,RAJIV GANDHI,6E,265,1234567,2,BLR,INDIRA GANDHI,2135,IST,187,1540,5670,x,40049,MSB-TBM EMU,2,10:29:00,10:30:00,1,MSB,CHENNAI BEACH,MSF,CHENNAI FORT,1234567,260,540,700,1100
HYD,RAJIV GANDHI,6E,776,1234567,2,CJB,INDIRA GANDHI,2055,IST,187,1800,6580,x,40049,MSB-TBM EMU,3,10:32:00,10:33:00,2,MSB,CHENNAI BEACH,MPK,CHENNAI PARK,1234567,290,640,900,1000
HYD,RAJIV GANDHI,SG,1041,124567,2,TIR,INDIRA GANDHI,655,IST,187,1920,5130,x,40049,MSB-TBM EMU,4,10:35:00,10:36:00,3,MSB,CHENNAI BEACH,MS,CHENNAI EGMO,1234567,170,470,760,970
HYD,RAJIV GANDHI,SG,3710,6,2,VGA,INDIRA GANDHI,1705,IST,187,1050,5380,x,40049,MSB-TBM EMU,5,10:38:00,10:39:00,5,MSB,CHENNAI BEACH,MSC,CHENNAI CHET,1234567,140,410,800,920
HYD,RAJIV GANDHI,6E,334,1234567,1,COK,INDIRA GANDHI,1000,IST,188,2270,7650,x,40049,MSB-TBM EMU,6,10:41:00,10:42:00,7,MSB,CHENNAI BEACH,NBK,NUNGAMBAKKAM,1234567,290,540,890,900
HYD,RAJIV GANDHI,6E,905,1234567,1,MAA,INDIRA GANDHI,1220,IST,188,1070,5780,x,40049,MSB-TBM EMU,7,10:43:00,10:44:00,9,MSB,CHENNAI BEACH,MKK,KODAMBAKKAM,7,180,400,670,1060
HYD,RAJIV GANDHI,6E,3173,1234567,1,MAA,INDIRA GANDHI,1840,IST,188,1970,7590,x,40049,MSB-TBM EMU,8,10:45:00,10:46:00,11,MSB,CHENNAI BEACH,MBM,MAMBALAM,123456,240,540,660,920
HYD,RAJIV GANDHI,6E,4468,2,2,DEL,LOKPRIYA GOPINATH BORDOLOI,1445,IST,188,2100,5870,x,40049,MSB-TBM EMU,9,10:48:00,10:49:00,13,MSB,CHENNAI BEACH,SP,SAIDAPET,1234567,120,400,830,990
HYD,RAJIV GANDHI,AI,544,1234567,1,DEL,LOKPRIYA GOPINATH BORDOLOI,1530,IST,189,1960,6580,x,40049,MSB-TBM EMU,10,10:51:00,10:52:00,15,MSB,CHENNAI BEACH,GDY,GUINDY,1234567,280,460,840,1040
HYD,RAJIV GANDHI,SG,3604,1234567,1,GOI,LOKPRIYA GOPINATH BORDOLOI,1500,IST,189,2450,7100,x,40049,MSB-TBM EMU,11,10:54:00,10:55:00,17,MSB,CHENNAI BEACH,STM,ST. THOMAS M,134567,250,330,830,960
HYD,RAJIV GANDHI,6E,343,1234567,1,MAA,LOKPRIYA GOPINATH BORDOLOI,2340,IST,189,2450,7650,x,40049,MSB-TBM EMU,12,10:57:00,10:58:00,19,MSB,CHENNAI BEACH,PZA,PALAVANTHANG,1234567,230,400,780,1000
HYD,RAJIV GANDHI,G8,291,2,2,BLR,LOKPRIYA GOPINATH BORDOLOI,935,IST,189,2580,5560,x,40049,MSB-TBM EMU,13,11:00:00,11:01:00,20,MSB,CHENNAI BEACH,MN,MINAMBAKKAM,1234567,120,500,730,1010
HYD,RAJIV GANDHI,6E,739,123567,2,BLR,DABOLIM,1510,IST,189,1220,5300,x,40049,MSB-TBM EMU,14,11:02:00,11:03:00,21,MSB,CHENNAI BEACH,TLM,TIRUSULAM,1234567,270,600,850,1040
HYD,RAJIV GANDHI,I5,1516,134567,1,BLR,DABOLIM,1545,IST,190,2420,7970,x,40049,MSB-TBM EMU,15,11:05:00,11:06:00,23,MSB,CHENNAI BEACH,PV,PALLAVARAM,1234567,150,390,800,980
HYD,RAJIV GANDHI,I5,1518,1234567,1,GOI,DABOLIM,1530,IST,190,1950,6200,x,40049,MSB-TBM EMU,16,11:08:00,11:09:00,25,MSB,CHENNAI BEACH,CMP,CHROMEPET,1234567,280,330,870,1080
HYD,RAJIV GANDHI,2T,104,1234567,1,IXU,DABOLIM,1840,IST,190,1150,8000,x,40049,MSB-TBM EMU,17,11:11:00,11:12:00,27,MSB,CHENNAI BEACH,TBMS,TAMBARAM SAN,1234567,180,600,710,1010
HYD,RAJIV GANDHI,6E,766,1234567,2,DEL,DABOLIM,2220,IST,190,2420,7190,x,40049,MSB-TBM EMU,18,11:21:00,11:21:00,29,MSB,CHENNAI BEACH,TBM,TAMBARAM,134567,210,610,720,1020
HYD,RAJIV GANDHI,AI,513,1234567,1,BLR,DABOLIM,915,IST,191,1450,5800,x,40051,MSB-TBM EMU,2,10:35:00,10:36:00,1,MSB,CHENNAI BEACH,MSF,CHENNAI FORT,1234567,140,550,850,1020
HYD,RAJIV GANDHI,SG,1268,123457,1,COK,DABOLIM,2310,IST,191,1200,7660,x,40051,MSB-TBM EMU,3,10:38:00,10:39:00,2,MSB,CHENNAI BEACH,MPK,CHENNAI PARK,1234567,280,410,800,980
HYD,RAJIV GANDHI,2T,104,134567,1,IXU,DABOLIM,1915,IST,191,2060,7700,x,40051,MSB-TBM EMU,4,10:41:00,10:42:00,3,MSB,CHENNAI BEACH,MS,CHENNAI EGMO,1234567,220,320,770,1010
HYD,RAJIV GANDHI,G8,421,1234567,2,DEL,DABOLIM,535,IST,191,1710,7290,x,40051,MSB-TBM EMU,5,10:44:00,10:45:00,5,MSB,CHENNAI BEACH,MSC,CHENNAI CHET,1234567,150,410,820,1020
HYD,RAJIV GANDHI,SG,1315,1234567,2,IXM,DABOLIM,1255,IST,191,1380,5010,x,40051,MSB-TBM EMU,6,10:47:00,10:48:00,7,MSB,CHENNAI BEACH,NBK,NUNGAMBAKKAM,1234567,220,450,860,930
HYD,RAJIV GANDHI,6E,788,1234567,1,CCU,DABOLIM,815,IST,192,2820,5670,x,40051,MSB-TBM EMU,7,10:49:00,10:50:00,9,MSB,CHENNAI BEACH,MKK,KODAMBAKKAM,1234567,210,370,650,1010
HYD,RAJIV GANDHI,6E,608,1234567,1,VTZ,DABOLIM,920,IST,192,2740,7180,x,40051,MSB-TBM EMU,8,10:51:00,10:52:00,11,MSB,CHENNAI BEACH,MBM,MAMBALAM,1234567,100,550,840,1050
HYD,RAJIV GANDHI,6E,732,1234567,2,LKO,DABOLIM,625,IST,192,1510,7450,x,40051,MSB-TBM EMU,9,10:54:00,10:55:00,13,MSB,CHENNAI BEACH,SP,SAIDAPET,1234567,190,360,680,1030
HYD,RAJIV GANDHI,G8,294,1234567,1,BLR,DABOLIM,1940,IST,193,2600,7910,x,40051,MSB-TBM EMU,10,10:57:00,10:58:00,15,MSB,CHENNAI BEACH,GDY,GUINDY,1234567,250,630,690,1040
HYD,RAJIV GANDHI,SG,703,1234567,1,BOM,DABOLIM,10,IST,193,1540,6070,x,40051,MSB-TBM EMU,11,11:00:00,11:01:00,17,MSB,CHENNAI BEACH,STM,ST. THOMAS M,1234567,140,630,810,1050
HYD,RAJIV GANDHI,SG,831,1234567,1,MAA,DABOLIM,730,IST,193,2230,5270,x,40051,MSB-TBM EMU,12,11:03:00,11:04:00,19,MSB,CHENNAI BEACH,PZA,PALAVANTHANG,1234567,280,340,680,1020
HYD,RAJIV GANDHI,6E,624,1234567,1,MAA,DABOLIM,1505,IST,193,2970,5170,x,40051,MSB-TBM EMU,13,11:06:00,11:07:00,20,MSB,CHENNAI BEACH,MN,MINAMBAKKAM,357,300,370,790,910
HYD,RAJIV GANDHI,6E,815,1234567,1,RPR,DABOLIM,2100,IST,193,1880,7300,x,40051,MSB-TBM EMU,14,11:08:00,11:09:00,21,MSB,CHENNAI BEACH,TLM,TIRUSULAM,357,260,410,770,1040
HYD,RAJIV GANDHI,SG,1063,1234567,1,BLR,DABOLIM,1050,IST,194,2230,6860,x,40051,MSB-TBM EMU,15,11:11:00,11:12:00,23,MSB,CHENNAI BEACH,PV,PALLAVARAM,1234567,150,520,880,970
HYD,RAJIV GANDHI,SG,1042,3,1,TIR,DEVI AHILY BAI HOLKAR,840,IST,194,2350,6960,x,40051,MSB-TBM EMU,16,11:14:00,11:15:00,25,MSB,CHENNAI BEACH,CMP,CHROMEPET,1234567,170,480,900,980
HYD,RAJIV GANDHI,AI,780,1234567,2,BBI,DEVI AHILY BAI HOLKAR,1305,IST,194,2540,5420,x,40051,MSB-TBM EMU,17,11:17:00,11:18:00,27,MSB,CHENNAI BEACH,TBMS,TAMBARAM SAN,1234567,260,460,680,1030
HYD,RAJIV GANDHI,SG,704,1234567,2,BOM,DEVI AHILY BAI HOLKAR,525,IST,194,1040,5470,x,40051,MSB-TBM EMU,18,11:27:00,11:27:00,29,MSB,CHENNAI BEACH,TBM,TAMBARAM,1234567,180,330,820,1000
HYD,RAJIV GANDHI,UK,830,1234567,2,DEL,DEVI AHILY BAI HOLKAR,1005,IST,194,1320,5900,x,40053,MSB-TBM EMU,2,10:41:00,10:42:00,1,MSB,CHENNAI BEACH,MSF,CHENNAI FORT,1234567,220,570,680,900
HYD,RAJIV GANDHI,SG,872,123456,1,IXC,CHANDIGARH,1730,IST,195,1660,6620,x,40053,MSB-TBM EMU,3,10:44:00,10:45:00,2,MSB,CHENNAI BEACH,MPK,CHENNAI PARK,57,210,470,790,1020
HYD,RAJIV GANDHI,9W,2733,1234567,1,NAG,CHANDIGARH,955,IST,195,1670,6830,x,40053,MSB-TBM EMU,4,10:47:00,10:48:00,3,MSB,CHENNAI BEACH,MS,CHENNAI EGMO,1234567,140,470,890,1060
HYD,RAJIV GANDHI,SG,1069,1234567,2,CJB,CHANDIGARH,555,IST,195,1750,5900,x,40053,MSB-TBM EMU,5,10:50:00,10:51:00,5,MSB,CHENNAI BEACH,MSC,CHENNAI CHET,1234567,160,520,680,1100
HYD,RAJIV GANDHI,6E,302,1234567,2,DEL,CHANDIGARH,1740,IST,195,1060,7610,x,40053,MSB-TBM EMU,6,10:53:00,10:54:00,7,MSB,CHENNAI BEACH,NBK,NUNGAMBAKKAM,1234567,210,590,870,1010
HYD,RAJIV GANDHI,SG,126,1234567,2,DEL,CHANDIGARH,2125,IST,195,1660,7860,x,40053,MSB-TBM EMU,7,10:55:00,10:56:00,9,MSB,CHENNAI BEACH,MKK,KODAMBAKKAM,1234567,160,400,740,1080
HYD,RAJIV GANDHI,6E,186,1234567,1,BLR,MANGALORE,845,IST,196,2740,6250,x,40053,MSB-TBM EMU,8,10:57:00,10:58:00,11,MSB,CHENNAI BEACH,MBM,MAMBALAM,1234567,290,340,830,1020
HYD,RAJIV GANDHI,6E,638,1234567,1,BLR,MANGALORE,1840,IST,196,2620,6990,x,40053,MSB-TBM EMU,9,11:00:00,11:01:00,13,MSB,CHENNAI BEACH,SP,SAIDAPET,1234567,170,600,830,1000
HYD,RAJIV GANDHI,6E,575,1234567,1,DEL,MANGALORE,1525,IST,196,2890,6200,x,40053,MSB-TBM EMU,10,11:03:00,11:04:00,15,MSB,CHENNAI BEACH,GDY,GUINDY,1234567,100,450,800,1060
HYD,RAJIV GANDHI,9W,2796,1234567,1,RJA,MANGALORE,1320,IST,196,1870,7420,x,40053,MSB-TBM EMU,11,11:06:00,11:07:00,17,MSB,CHENNAI BEACH,STM,ST. THOMAS M,1234567,220,450,790,970
HYD,RAJIV GANDHI,SG,1042,124567,1,TIR,MADURAI,935,IST,196,1160,7010,x,40053,MSB-TBM EMU,12,11:09:00,11:10:00,19,MSB,CHENNAI BEACH,PZA,PALAVANTHANG,1234567,260,550,670,1080
HYD,RAJIV GANDHI,6E,683,1234567,2,COK,MADURAI,1035,IST,196,1820,5270,x,40053,MSB-TBM EMU,13,11:12:00,11:13:00,20,MSB,CHENNAI BEACH,MN,MINAMBAKKAM,1234567,200,340,850,950
HYD,RAJIV GANDHI,6E,262,134567,1,BLR,MADURAI,1310,IST,197,2380,5240,x,40053,MSB-TBM EMU,14,11:14:00,11:15:00,21,MSB,CHENNAI BEACH,TLM,TIRUSULAM,1234567,260,370,690,960
HYD,RAJIV GANDHI,6E,466,2,1,BLR,MADURAI,1650,IST,197,2560,7530,x,40053,MSB-TBM EMU,15,11:17:00,11:18:00,23,MSB,CHENNAI BEACH,PV,PALLAVARAM,1234567,210,350,720,1000
HYD,RAJIV GANDHI,6E,334,1234567,1,COK,MADURAI,950,IST,197,2480,6320,x,40053,MSB-TBM EMU,16,11:20:00,11:21:00,25,MSB,CHENNAI BEACH,CMP,CHROMEPET,1234567,190,480,790,920
HYD,RAJIV GANDHI,6E,683,1234567,1,DEL,MADURAI,950,IST,197,2170,6540,x,40053,MSB-TBM EMU,17,11:23:00,11:24:00,27,MSB,CHENNAI BEACH,TBMS,TAMBARAM SAN,1234567,220,360,710,920
HYD,RAJIV GANDHI,SG,1048,123457,1,TIR,MADURAI,1945,IST,197,2150,5390,x,40053,MSB-TBM EMU,18,11:33:00,11:33:00,29,MSB,CHENNAI BEACH,TBM,TAMBARAM,1234567,210,420,710,980
HYD,RAJIV GANDHI,6E,483,1234567,2,BLR,BIRSA MUNDA,2320,IST,197,1110,6210,x,40055,MSB-TBM EMU,2,10:47:00,10:48:00,1,MSB,CHENNAI BEACH,MSF,CHENNAI FORT,1234567,240,560,700,920
HYD,RAJIV GANDHI,G8,121,1234567,1,CCU,ARANGABAD,855,IST,198,1420,7030,x,40055,MSB-TBM EMU,3,10:50:00,10:51:00,2,MSB,CHENNAI BEACH,MPK,CHENNAI PARK,134567,220,350,900,1070
HYD,RAJIV GANDHI,9W,2401,1234567,2,BLR,ARANGABAD,1725,IST,198,1340,6700,x,40055,MSB-TBM EMU,4,10:53:00,10:54:00,3,MSB,CHENNAI BEACH,MS,CHENNAI EGMO,1234567,150,330,820,960
HYD,RAJIV GANDHI,6E,383,1234567,2,TRV,ARANGABAD,1830,IST,198,1100,6400,x,40055,MSB-TBM EMU,5,10:56:00,10:57:00,5,MSB,CHENNAI BEACH,MSC,CHENNAI CHET,1234567,290,540,670,1050
HYD,RAJIV GANDHI,6E,739,1234567,2,VTZ,VEER SARVARKAR,1510,IST,198,1640,5200,x,40055,MSB-TBM EMU,6,10:59:00,11:00:00,7,MSB,CHENNAI BEACH,NBK,NUNGAMBAKKAM,1234567,260,470,680,930
HYD,RAJIV GANDHI,I5,1527,134567,2,BLR,JAIPUR,1155,IST,199,2190,7940,x,40055,MSB-TBM EMU,7,11:01:00,11:02:00,9,MSB,CHENNAI BEACH,MKK,KODAMBAKKAM,1234567,140,630,800,980
HYD,RAJIV GANDHI,I5,1517,2,2,GOI,JAIPUR,1645,IST,199,1260,7020,x,40055,MSB-TBM EMU,8,11:03:00,11:04:00,11,MSB,CHENNAI BEACH,MBM,MAMBALAM,1234567,230,650,680,920
HYD,RAJIV GANDHI,G8,553,123456,1,AMD,JAIPUR,1205,IST,200,2700,7760,x,40055,MSB-TBM EMU,9,11:06:00,11:07:00,13,MSB,CHENNAI BEACH,SP,SAIDAPET,1234567,110,420,700,970
HYD,RAJIV GANDHI,SG,1268,123457,1,COK,JAIPUR,2300,IST,200,2740,7610,x,40055,MSB-TBM EMU,10,11:09:00,11:10:00,15,MSB,CHENNAI BEACH,GDY,GUINDY,1234567,200,420,810,990
HYD,RAJIV GANDHI,9W,452,1234567,2,BOM,JAIPUR,1830,IST,200,2870,7520,x,40055,MSB-TBM EMU,11,11:12:00,11:13:00,17,MSB,CHENNAI BEACH,STM,ST. THOMAS M,2,150,360,830,930
HYD,RAJIV GANDHI,9W,456,1,2,BOM,JAIPUR,2215,IST,200,2700,7580,x,40055,MSB-TBM EMU,12,11:15:00,11:16:00,19,MSB,CHENNAI BEACH,PZA,PALAVANTHANG,2,280,390,880,960
HYD,RAJIV GANDHI,SG,1003,1234567,2,VGA,JAIPUR,710,IST,200,2990,7840,x,40055,MSB-TBM EMU,13,11:18:00,11:19:00,20,MSB,CHENNAI BEACH,MN,MINAMBAKKAM,2,190,520,670,1050
HYD,RAJIV GANDHI,G8,262,1234567,1,BBI,JAIPUR,2210,IST,201,4020,8200,x,40055,MSB-TBM EMU,14,11:20:00,11:21:00,21,MSB,CHENNAI BEACH,TLM,TIRUSULAM,2,260,480,720,930
HYD,RAJIV GANDHI,9W,2806,1234567,2,BLR,JAIPUR,725,IST,201,3800,8040,x,40055,MSB-TBM EMU,15,11:23:00,11:24:00,23,MSB,CHENNAI BEACH,PV,PALLAVARAM,1234567,240,620,710,940
HYD,RAJIV GANDHI,SG,882,134567,2,BLR,JAIPUR,1425,IST,201,3890,9290,x,40055,MSB-TBM EMU,16,11:26:00,11:27:00,25,MSB,CHENNAI BEACH,CMP,CHROMEPET,134567,170,420,880,1040
HYD,RAJIV GANDHI,6E,599,1234567,2,CCU,JAIPUR,845,IST,201,4650,10820,x,40055,MSB-TBM EMU,17,11:29:00,11:30:00,27,MSB,CHENNAI BEACH,TBMS,TAMBARAM SAN,13456,130,570,800,930
HYD,RAJIV GANDHI,UK,858,1234567,2,DEL,JABALPUR,1600,IST,201,4790,8770,x,40055,MSB-TBM EMU,18,11:39:00,11:39:00,29,MSB,CHENNAI BEACH,TBM,TAMBARAM,13456,240,520,660,910
HYD,RAJIV GANDHI,SG,1094,1234567,2,TIR,JABALPUR,940,IST,201,4360,8820,x,40057,MSB-TBM EMU,2,10:53:00,10:54:00,1,MSB,CHENNAI BEACH,MSF,CHENNAI FORT,1234567,290,550,700,950
HYD,RAJIV GANDHI,6E,758,123456,1,AMD,JABALPUR,1430,IST,202,3840,9130,x,40057,MSB-TBM EMU,3,10:56:00,10:57:00,2,MSB,CHENNAI BEACH,MPK,CHENNAI PARK,1234567,200,390,730,1060
HYD,RAJIV GANDHI,G8,291,1234567,2,BLR,JABALPUR,930,IST,202,3580,9290,x,40057,MSB-TBM EMU,4,10:59:00,11:00:00,3,MSB,CHENNAI BEACH,MS,CHENNAI EGMO,123456,110,510,820,1070
HYD,RAJIV GANDHI,G8,291,134567,2,BLR,CHAUDARY CHARAN SINGH,935,IST,202,3830,9700,x,40057,MSB-TBM EMU,5,11:02:00,11:03:00,5,MSB,CHENNAI BEACH,MSC,CHENNAI CHET,1234567,210,300,710,950
HYD,RAJIV GANDHI,G8,556,134567,2,BLR,CHAUDARY CHARAN SINGH,1355,IST,202,3530,9580,x,40057,MSB-TBM EMU,6,11:05:00,11:06:00,7,MSB,CHENNAI BEACH,NBK,NUNGAMBAKKAM,1234567,170,300,680,1070
HYD,RAJIV GANDHI,2T,416,1234567,2,VDY,CHAUDARY CHARAN SINGH,615,IST,203,4380,8310,x,40057,MSB-TBM EMU,7,11:07:00,11:08:00,9,MSB,CHENNAI BEACH,MKK,KODAMBAKKAM,123456,130,480,700,920
HYD,RAJIV GANDHI,SG,1003,1234567,2,VGA,CHAUDARY CHARAN SINGH,820,IST,203,4200,10420,x,40057,MSB-TBM EMU,8,11:09:00,11:10:00,11,MSB,CHENNAI BEACH,MBM,MAMBALAM,134567,240,410,800,930
HYD,RAJIV GANDHI,G8,507,1234567,1,MAA,CHAUDARY CHARAN SINGH,2145,IST,204,4580,8850,x,40057,MSB-TBM EMU,9,11:12:00,11:13:00,13,MSB,CHENNAI BEACH,SP,SAIDAPET,12345,220,360,760,900
HYD,RAJIV GANDHI,6E,827,134567,2,BLR,CHENNAI,1115,IST,204,3910,10620,x,40057,MSB-TBM EMU,10,11:15:00,11:16:00,15,MSB,CHENNAI BEACH,GDY,GUINDY,12345,190,380,710,980
HYD,RAJIV GANDHI,6E,511,1234567,2,BLR,CHENNAI,2230,IST,204,4030,10580,x,40057,MSB-TBM EMU,11,11:18:00,11:19:00,17,MSB,CHENNAI BEACH,STM,ST. THOMAS M,123456,180,410,890,1080
HYD,RAJIV GANDHI,SG,3707,1234567,1,MAA,CHENNAI,2310,IST,205,4490,9610,x,40057,MSB-TBM EMU,12,11:21:00,11:22:00,19,MSB,CHENNAI BEACH,PZA,PALAVANTHANG,123456,270,510,810,910
HYD,RAJIV GANDHI,G8,261,1234567,2,BBI,CHENNAI,655,IST,205,4000,8060,x,40057,MSB-TBM EMU,13,11:24:00,11:25:00,20,MSB,CHENNAI BEACH,MN,MINAMBAKKAM,1234567,210,370,720,1100
HYD,RAJIV GANDHI,I5,1584,1234567,1,BLR,CHENNAI,1835,IST,206,4850,10690,x,40057,MSB-TBM EMU,14,11:26:00,11:27:00,21,MSB,CHENNAI BEACH,TLM,TIRUSULAM,1234567,260,470,820,1040
HYD,RAJIV GANDHI,SG,882,2,2,BLR,CHENNAI,1605,IST,206,4000,8610,x,40057,MSB-TBM EMU,15,11:29:00,11:30:00,23,MSB,CHENNAI BEACH,PV,PALLAVARAM,123456,220,530,730,1000
HYD,RAJIV GANDHI,UK,879,1234567,1,DEL,CHENNAI,1935,IST,207,3420,10810,x,40057,MSB-TBM EMU,16,11:32:00,11:33:00,25,MSB,CHENNAI BEACH,CMP,CHROMEPET,123456,270,520,820,1010
